InvoiceID,Year,Month,Quarter,MonthName,ProductCategory,Quantity,IsSeasonal,MonthlyRevenue
INV-03123,2025,2,Q1,Feb,Slab Moulds,1,1,946146
INV-03135,2025,2,Q1,Feb,Chemical Proof Tanks,1,1,946146
INV-03143,2025,2,Q1,Feb,Roofing Sheets,1,1,946146
INV-03143,2025,2,Q1,Feb,Doors,1,1,946146
INV-03191,2025,3,Q1,Mar,Slab Moulds,1,1,479282
INV-03191,2025,3,Q1,Mar,Molding Pati,2,1,479282
INV-03212,2025,3,Q1,Mar,Chemical Proof Tanks,1,1,479282
INV-03185,2025,3,Q1,Mar,Temple Items,1,0,479282
INV-03185,2025,3,Q1,Mar,Garden Animal Moulds,1,1,479282
INV-03194,2025,3,Q1,Mar,Temple Items,1,0,479282
INV-03196,2025,3,Q1,Mar,Doors,1,1,479282
INV-03196,2025,3,Q1,Mar,Loover,1,1,479282
INV-03196,2025,3,Q1,Mar,Roofing Sheets,1,1,479282
INV-03186,2025,3,Q1,Mar,Water Proof Tanks,1,1,479282
INV-03186,2025,3,Q1,Mar,Chemical Proof Tanks,1,1,479282
INV-03215,2025,3,Q1,Mar,Flower Pots,1,1,479282
INV-03215,2025,3,Q1,Mar,Garden Animal Moulds,1,1,479282
INV-03215,2025,3,Q1,Mar,Interlock,1,1,479282
INV-03192,2025,3,Q1,Mar,Interlock,1,1,479282
INV-03192,2025,3,Q1,Mar,Tables and Benches,1,1,479282
INV-03192,2025,3,Q1,Mar,Garden Animal Moulds,1,1,479282
INV-03192,2025,3,Q1,Mar,Flower Pots,12,1,479282
INV-03187,2025,3,Q1,Mar,Slab Moulds,1,1,479282
INV-03187,2025,3,Q1,Mar,Silparan Kota,1,1,479282
INV-03187,2025,3,Q1,Mar,Kalugal Moulds,1,1,479282
INV-03193,2025,3,Q1,Mar,Molding Pati,1,1,479282
INV-03193,2025,3,Q1,Mar,Slab Moulds,1,1,479282
INV-03201,2025,3,Q1,Mar,Garden Animal Moulds,1,1,479282
INV-03201,2025,3,Q1,Mar,Tables and Benches,1,1,479282
INV-03210,2025,3,Q1,Mar,Silparan Kota,1,1,479282
INV-03195,2025,3,Q1,Mar,Roofing Sheets,2,1,479282
INV-03195,2025,3,Q1,Mar,Interlock,7,1,479282
INV-03195,2025,3,Q1,Mar,Loover,1,1,479282
INV-03195,2025,3,Q1,Mar,Doors,1,1,479282
INV-03207,2025,3,Q1,Mar,Roofing Sheets,1,1,479282
INV-03207,2025,3,Q1,Mar,Interlock,8,1,479282
INV-03198,2025,3,Q1,Mar,Bathik Tanks,1,1,479282
INV-03202,2025,3,Q1,Mar,Kalugal Moulds,1,1,479282
INV-03213,2025,3,Q1,Mar,Chemical Proof Tanks,1,1,479282
INV-03213,2025,3,Q1,Mar,Water Proof Tanks,1,1,479282
INV-03213,2025,3,Q1,Mar,Bathik Tanks,1,1,479282
INV-03181,2025,3,Q1,Mar,Molding Pati,1,1,479282
INV-03183,2025,3,Q1,Mar,Doors,1,1,479282
INV-03183,2025,3,Q1,Mar,Interlock,8,1,479282
INV-03183,2025,3,Q1,Mar,Loover,15,1,479282
INV-03199,2025,3,Q1,Mar,Chemical Proof Tanks,1,1,479282
INV-03199,2025,3,Q1,Mar,Water Proof Tanks,1,1,479282
INV-03199,2025,3,Q1,Mar,Bathik Tanks,1,1,479282
INV-03180,2025,3,Q1,Mar,Interlock,1,1,479282
INV-03200,2025,3,Q1,Mar,Silparan Kota,2,1,479282
INV-03200,2025,3,Q1,Mar,Molding Pati,1,1,479282
INV-03184,2025,3,Q1,Mar,Tables and Benches,1,1,479282
INV-03209,2025,3,Q1,Mar,Interlock,1,1,479282
INV-03218,2025,3,Q1,Mar,Water Proof Tanks,1,1,479282
INV-03218,2025,3,Q1,Mar,Bathik Tanks,1,1,479282
INV-03214,2025,3,Q1,Mar,Flower Pots,35,1,479282
INV-03214,2025,3,Q1,Mar,Temple Items,1,0,479282
INV-03190,2025,3,Q1,Mar,Loover,1,1,479282
INV-03204,2025,3,Q1,Mar,Garden Animal Moulds,2,1,479282
INV-03204,2025,3,Q1,Mar,Tables and Benches,1,1,479282
INV-03204,2025,3,Q1,Mar,Flower Pots,1,1,479282
INV-03204,2025,3,Q1,Mar,Interlock,2,1,479282
INV-03208,2025,3,Q1,Mar,Temple Items,1,0,479282
INV-03208,2025,3,Q1,Mar,Garden Animal Moulds,1,1,479282
INV-03211,2025,3,Q1,Mar,Kanu Moulds,1,1,479282
INV-03211,2025,3,Q1,Mar,Silparan Kota,1,1,479282
INV-03211,2025,3,Q1,Mar,Kalugal Moulds,1,1,479282
INV-03205,2025,3,Q1,Mar,Doors,1,1,479282
INV-03216,2025,3,Q1,Mar,Interlock,1,1,479282
INV-03216,2025,3,Q1,Mar,Flower Pots,4,1,479282
INV-03216,2025,3,Q1,Mar,Tables and Benches,1,1,479282
INV-03188,2025,3,Q1,Mar,Chemical Proof Tanks,1,1,479282
INV-03188,2025,3,Q1,Mar,Water Proof Tanks,1,1,479282
INV-03188,2025,3,Q1,Mar,Bathik Tanks,1,1,479282
INV-03189,2025,3,Q1,Mar,Slab Moulds,1,1,479282
INV-03189,2025,3,Q1,Mar,Molding Pati,1,1,479282
INV-03206,2025,3,Q1,Mar,Tables and Benches,1,1,479282
INV-03206,2025,3,Q1,Mar,Flower Pots,2,1,479282
INV-03206,2025,3,Q1,Mar,Garden Animal Moulds,1,1,479282
INV-03182,2025,3,Q1,Mar,Interlock,1,1,479282
INV-03182,2025,3,Q1,Mar,Doors,1,1,479282
INV-03182,2025,3,Q1,Mar,Loover,1,1,479282
INV-03197,2025,3,Q1,Mar,Kanu Moulds,1,1,479282
INV-03217,2025,3,Q1,Mar,Kalugal Moulds,10,1,479282
INV-03217,2025,3,Q1,Mar,Silparan Kota,4,1,479282
INV-03203,2025,3,Q1,Mar,Loover,1,1,479282
INV-03203,2025,3,Q1,Mar,Roofing Sheets,1,1,479282
INV-03203,2025,3,Q1,Mar,Doors,1,1,479282
INV-03250,2025,4,Q2,Apr,Water Proof Tanks,1,1,268045
INV-03234,2025,4,Q2,Apr,Roofing Sheets,1,1,268045
INV-03234,2025,4,Q2,Apr,Interlock,1,1,268045
INV-03242,2025,4,Q2,Apr,Bathik Tanks,1,0,268045
INV-03242,2025,4,Q2,Apr,Water Proof Tanks,1,1,268045
INV-03235,2025,4,Q2,Apr,Beeralu Moulds,1,1,268045
INV-03235,2025,4,Q2,Apr,Slab Moulds,1,1,268045
INV-03235,2025,4,Q2,Apr,Molding Pati,1,1,268045
INV-03236,2025,4,Q2,Apr,Beeralu Moulds,2,1,268045
INV-03236,2025,4,Q2,Apr,Kalugal Moulds,1,1,268045
INV-03249,2025,4,Q2,Apr,Chemical Proof Tanks,1,1,268045
INV-03249,2025,4,Q2,Apr,Bathik Tanks,1,0,268045
INV-03249,2025,4,Q2,Apr,Water Proof Tanks,1,1,268045
INV-03231,2025,4,Q2,Apr,Temple Items,2,1,268045
INV-03231,2025,4,Q2,Apr,Garden Animal Moulds,3,1,268045
INV-03241,2025,4,Q2,Apr,Loover,1,0,268045
INV-03241,2025,4,Q2,Apr,Interlock,1,1,268045
INV-03251,2025,4,Q2,Apr,Garden Animal Moulds,1,1,268045
INV-03251,2025,4,Q2,Apr,Flower Pots,1,1,268045
INV-03247,2025,4,Q2,Apr,Garden Animal Moulds,1,1,268045
INV-03238,2025,4,Q2,Apr,Garden Animal Moulds,1,1,268045
INV-03238,2025,4,Q2,Apr,Interlock,1,1,268045
INV-03233,2025,4,Q2,Apr,Beeralu Moulds,1,1,268045
INV-03243,2025,4,Q2,Apr,Garden Animal Moulds,3,1,268045
INV-03254,2025,4,Q2,Apr,Molding Pati,2,1,268045
INV-03254,2025,4,Q2,Apr,Silparan Kota,1,0,268045
INV-03254,2025,4,Q2,Apr,Kanu Moulds,2,1,268045
INV-03254,2025,4,Q2,Apr,Beeralu Moulds,3,1,268045
INV-03225,2025,4,Q2,Apr,Slab Moulds,1,1,268045
INV-03225,2025,4,Q2,Apr,Molding Pati,2,1,268045
INV-03224,2025,4,Q2,Apr,Molding Pati,1,1,268045
INV-03224,2025,4,Q2,Apr,Silparan Kota,1,0,268045
INV-03229,2025,4,Q2,Apr,Water Proof Tanks,1,1,268045
INV-03229,2025,4,Q2,Apr,Chemical Proof Tanks,1,1,268045
INV-03244,2025,4,Q2,Apr,Flower Pots,8,1,268045
INV-03219,2025,4,Q2,Apr,Flower Pots,3,1,268045
INV-03219,2025,4,Q2,Apr,Garden Animal Moulds,1,1,268045
INV-03239,2025,4,Q2,Apr,Flower Pots,1,1,268045
INV-03221,2025,4,Q2,Apr,Water Proof Tanks,1,1,268045
INV-03237,2025,4,Q2,Apr,Slab Moulds,1,1,268045
INV-03223,2025,4,Q2,Apr,Garden Animal Moulds,1,1,268045
INV-03223,2025,4,Q2,Apr,Flower Pots,2,1,268045
INV-03245,2025,4,Q2,Apr,Kalugal Moulds,1,1,268045
INV-03248,2025,4,Q2,Apr,Kalugal Moulds,1,1,268045
INV-03248,2025,4,Q2,Apr,Beeralu Moulds,1,1,268045
INV-03248,2025,4,Q2,Apr,Slab Moulds,1,1,268045
INV-03248,2025,4,Q2,Apr,Kanu Moulds,3,1,268045
INV-03226,2025,4,Q2,Apr,Bathik Tanks,1,0,268045
INV-03226,2025,4,Q2,Apr,Chemical Proof Tanks,1,1,268045
INV-03226,2025,4,Q2,Apr,Water Proof Tanks,1,1,268045
INV-03228,2025,4,Q2,Apr,Molding Pati,1,1,268045
INV-03240,2025,4,Q2,Apr,Kanu Moulds,1,1,268045
INV-03240,2025,4,Q2,Apr,Beeralu Moulds,1,1,268045
INV-03252,2025,4,Q2,Apr,Garden Animal Moulds,3,1,268045
INV-03252,2025,4,Q2,Apr,Flower Pots,3,1,268045
INV-03253,2025,4,Q2,Apr,Water Proof Tanks,1,1,268045
INV-03253,2025,4,Q2,Apr,Bathik Tanks,1,0,268045
INV-03253,2025,4,Q2,Apr,Chemical Proof Tanks,1,1,268045
INV-03222,2025,4,Q2,Apr,Interlock,1,1,268045
INV-03222,2025,4,Q2,Apr,Roofing Sheets,1,1,268045
INV-03222,2025,4,Q2,Apr,Water Proof Tanks,1,1,268045
INV-03230,2025,4,Q2,Apr,Slab Moulds,1,1,268045
INV-03230,2025,4,Q2,Apr,Molding Pati,1,1,268045
INV-03230,2025,4,Q2,Apr,Silparan Kota,1,0,268045
INV-03232,2025,4,Q2,Apr,Molding Pati,2,1,268045
INV-03232,2025,4,Q2,Apr,Silparan Kota,3,0,268045
INV-03220,2025,4,Q2,Apr,Doors,1,1,268045
INV-03227,2025,4,Q2,Apr,Flower Pots,2,1,268045
INV-03227,2025,4,Q2,Apr,Garden Animal Moulds,1,1,268045
INV-03246,2025,4,Q2,Apr,Flower Pots,1,1,268045
INV-03246,2025,4,Q2,Apr,Tables and Benches,1,1,268045
INV-03246,2025,4,Q2,Apr,Interlock,2,1,268045
INV-03246,2025,4,Q2,Apr,Garden Animal Moulds,1,1,268045
INV-03265,2025,5,Q2,May,Interlock,1,1,784525
INV-03271,2025,5,Q2,May,Bathik Tanks,1,0,784525
INV-03271,2025,5,Q2,May,Water Proof Tanks,1,1,784525
INV-03285,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03285,2025,5,Q2,May,Flower Pots,3,1,784525
INV-03309,2025,5,Q2,May,Garden Animal Moulds,2,1,784525
INV-03309,2025,5,Q2,May,Tables and Benches,1,1,784525
INV-03257,2025,5,Q2,May,Tables and Benches,1,1,784525
INV-03257,2025,5,Q2,May,Interlock,1,1,784525
INV-03281,2025,5,Q2,May,Loover,3,0,784525
INV-03281,2025,5,Q2,May,Roofing Sheets,1,0,784525
INV-03281,2025,5,Q2,May,Interlock,1,1,784525
INV-03281,2025,5,Q2,May,Doors,1,0,784525
INV-03299,2025,5,Q2,May,Molding Pati,1,0,784525
INV-03299,2025,5,Q2,May,Silparan Kota,1,0,784525
INV-03306,2025,5,Q2,May,Kalugal Moulds,1,1,784525
INV-03315,2025,5,Q2,May,Beeralu Moulds,1,0,784525
INV-03315,2025,5,Q2,May,Molding Pati,1,0,784525
INV-03266,2025,5,Q2,May,Kalugal Moulds,1,1,784525
INV-03266,2025,5,Q2,May,Molding Pati,2,0,784525
INV-03266,2025,5,Q2,May,Slab Moulds,1,1,784525
INV-03266,2025,5,Q2,May,Silparan Kota,1,0,784525
INV-03258,2025,5,Q2,May,Loover,1,0,784525
INV-03258,2025,5,Q2,May,Roofing Sheets,1,0,784525
INV-03260,2025,5,Q2,May,Beeralu Moulds,1,0,784525
INV-03260,2025,5,Q2,May,Slab Moulds,1,1,784525
INV-03263,2025,5,Q2,May,Bathik Tanks,1,0,784525
INV-03269,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03269,2025,5,Q2,May,Flower Pots,5,1,784525
INV-03269,2025,5,Q2,May,Temple Items,1,0,784525
INV-03286,2025,5,Q2,May,Slab Moulds,1,1,784525
INV-03286,2025,5,Q2,May,Molding Pati,1,0,784525
INV-03298,2025,5,Q2,May,Bathik Tanks,1,0,784525
INV-03298,2025,5,Q2,May,Water Proof Tanks,1,1,784525
INV-03287,2025,5,Q2,May,Interlock,1,1,784525
INV-03287,2025,5,Q2,May,Loover,1,0,784525
INV-03310,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03275,2025,5,Q2,May,Interlock,1,1,784525
INV-03291,2025,5,Q2,May,Silparan Kota,1,0,784525
INV-03291,2025,5,Q2,May,Slab Moulds,2,1,784525
INV-03291,2025,5,Q2,May,Kanu Moulds,2,1,784525
INV-03296,2025,5,Q2,May,Interlock,1,1,784525
INV-03296,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03296,2025,5,Q2,May,Tables and Benches,1,1,784525
INV-03308,2025,5,Q2,May,Chemical Proof Tanks,1,0,784525
INV-03284,2025,5,Q2,May,Molding Pati,2,0,784525
INV-03284,2025,5,Q2,May,Beeralu Moulds,1,0,784525
INV-03302,2025,5,Q2,May,Water Proof Tanks,1,1,784525
INV-03280,2025,5,Q2,May,Tables and Benches,1,1,784525
INV-03282,2025,5,Q2,May,Kanu Moulds,1,1,784525
INV-03264,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03264,2025,5,Q2,May,Flower Pots,1,1,784525
INV-03264,2025,5,Q2,May,Temple Items,1,0,784525
INV-03314,2025,5,Q2,May,Water Proof Tanks,1,1,784525
INV-03314,2025,5,Q2,May,Chemical Proof Tanks,1,0,784525
INV-03314,2025,5,Q2,May,Bathik Tanks,1,0,784525
INV-03276,2025,5,Q2,May,Kalugal Moulds,1,1,784525
INV-03276,2025,5,Q2,May,Molding Pati,1,0,784525
INV-03276,2025,5,Q2,May,Silparan Kota,4,0,784525
INV-03283,2025,5,Q2,May,Bathik Tanks,1,0,784525
INV-03283,2025,5,Q2,May,Water Proof Tanks,1,1,784525
INV-03283,2025,5,Q2,May,Chemical Proof Tanks,1,0,784525
INV-03300,2025,5,Q2,May,Flower Pots,6,1,784525
INV-03301,2025,5,Q2,May,Chemical Proof Tanks,1,0,784525
INV-03301,2025,5,Q2,May,Water Proof Tanks,4,1,784525
INV-03301,2025,5,Q2,May,Bathik Tanks,1,0,784525
INV-03307,2025,5,Q2,May,Flower Pots,2,1,784525
INV-03307,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03274,2025,5,Q2,May,Garden Animal Moulds,3,1,784525
INV-03277,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03277,2025,5,Q2,May,Temple Items,1,0,784525
INV-03277,2025,5,Q2,May,Flower Pots,2,1,784525
INV-03289,2025,5,Q2,May,Kalugal Moulds,1,1,784525
INV-03289,2025,5,Q2,May,Molding Pati,3,0,784525
INV-03289,2025,5,Q2,May,Slab Moulds,1,1,784525
INV-03261,2025,5,Q2,May,Loover,1,0,784525
INV-03261,2025,5,Q2,May,Doors,1,0,784525
INV-03261,2025,5,Q2,May,Interlock,1,1,784525
INV-03262,2025,5,Q2,May,Temple Items,1,0,784525
INV-03262,2025,5,Q2,May,Garden Animal Moulds,3,1,784525
INV-03262,2025,5,Q2,May,Flower Pots,1,1,784525
INV-03256,2025,5,Q2,May,Water Proof Tanks,1,1,784525
INV-03256,2025,5,Q2,May,Chemical Proof Tanks,1,0,784525
INV-03256,2025,5,Q2,May,Bathik Tanks,1,0,784525
INV-03290,2025,5,Q2,May,Kanu Moulds,1,1,784525
INV-03290,2025,5,Q2,May,Silparan Kota,1,0,784525
INV-03293,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03293,2025,5,Q2,May,Flower Pots,4,1,784525
INV-03293,2025,5,Q2,May,Temple Items,1,0,784525
INV-03297,2025,5,Q2,May,Beeralu Moulds,1,0,784525
INV-03303,2025,5,Q2,May,Kalugal Moulds,1,1,784525
INV-03312,2025,5,Q2,May,Bathik Tanks,1,0,784525
INV-03312,2025,5,Q2,May,Water Proof Tanks,1,1,784525
INV-03255,2025,5,Q2,May,Roofing Sheets,4,0,784525
INV-03255,2025,5,Q2,May,Interlock,3,1,784525
INV-03259,2025,5,Q2,May,Kalugal Moulds,2,1,784525
INV-03259,2025,5,Q2,May,Beeralu Moulds,9,0,784525
INV-03272,2025,5,Q2,May,Tables and Benches,1,1,784525
INV-03272,2025,5,Q2,May,Interlock,12,1,784525
INV-03279,2025,5,Q2,May,Flower Pots,3,1,784525
INV-03279,2025,5,Q2,May,Temple Items,1,0,784525
INV-03311,2025,5,Q2,May,Silparan Kota,3,0,784525
INV-03294,2025,5,Q2,May,Kalugal Moulds,2,1,784525
INV-03294,2025,5,Q2,May,Kanu Moulds,1,1,784525
INV-03294,2025,5,Q2,May,Roofing Sheets,1,0,784525
INV-03305,2025,5,Q2,May,Kanu Moulds,1,1,784525
INV-03305,2025,5,Q2,May,Kalugal Moulds,1,1,784525
INV-03305,2025,5,Q2,May,Silparan Kota,1,0,784525
INV-03316,2025,5,Q2,May,Interlock,1,1,784525
INV-03316,2025,5,Q2,May,Flower Pots,11,1,784525
INV-03316,2025,5,Q2,May,Tables and Benches,1,1,784525
INV-03316,2025,5,Q2,May,Kanu Moulds,1,1,784525
INV-03270,2025,5,Q2,May,Tables and Benches,1,1,784525
INV-03278,2025,5,Q2,May,Slab Moulds,1,1,784525
INV-03317,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03268,2025,5,Q2,May,Interlock,2,1,784525
INV-03273,2025,5,Q2,May,Temple Items,1,0,784525
INV-03273,2025,5,Q2,May,Flower Pots,12,1,784525
INV-03295,2025,5,Q2,May,Chemical Proof Tanks,1,0,784525
INV-03295,2025,5,Q2,May,Water Proof Tanks,1,1,784525
INV-03304,2025,5,Q2,May,Flower Pots,5,1,784525
INV-03304,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03288,2025,5,Q2,May,Garden Animal Moulds,1,1,784525
INV-03313,2025,5,Q2,May,Kanu Moulds,1,1,784525
INV-03313,2025,5,Q2,May,Slab Moulds,1,1,784525
INV-03267,2025,5,Q2,May,Loover,1,0,784525
INV-03292,2025,5,Q2,May,Chemical Proof Tanks,1,0,784525
INV-03292,2025,5,Q2,May,Water Proof Tanks,1,1,784525
INV-03292,2025,5,Q2,May,Bathik Tanks,1,0,784525
INV-03336,2025,6,Q2,Jun,Bathik Tanks,1,0,369276
INV-03337,2025,6,Q2,Jun,Interlock,1,1,369276
INV-03337,2025,6,Q2,Jun,Garden Animal Moulds,3,1,369276
INV-03337,2025,6,Q2,Jun,Flower Pots,5,0,369276
INV-03340,2025,6,Q2,Jun,Roofing Sheets,1,0,369276
INV-03340,2025,6,Q2,Jun,Interlock,1,1,369276
INV-03340,2025,6,Q2,Jun,Doors,1,0,369276
INV-03328,2025,6,Q2,Jun,Slab Moulds,1,0,369276
INV-03328,2025,6,Q2,Jun,Kanu Moulds,1,0,369276
INV-03338,2025,6,Q2,Jun,Silparan Kota,2,0,369276
INV-03338,2025,6,Q2,Jun,Beeralu Moulds,1,0,369276
INV-03338,2025,6,Q2,Jun,Kalugal Moulds,1,0,369276
INV-03322,2025,6,Q2,Jun,Molding Pati,5,0,369276
INV-03350,2025,6,Q2,Jun,Silparan Kota,1,0,369276
INV-03326,2025,6,Q2,Jun,Kalugal Moulds,3,0,369276
INV-03326,2025,6,Q2,Jun,Silparan Kota,7,0,369276
INV-03332,2025,6,Q2,Jun,Slab Moulds,1,0,369276
INV-03332,2025,6,Q2,Jun,Kanu Moulds,3,0,369276
INV-03332,2025,6,Q2,Jun,Beeralu Moulds,2,0,369276
INV-03332,2025,6,Q2,Jun,Tables and Benches,1,0,369276
INV-03320,2025,6,Q2,Jun,Doors,1,0,369276
INV-03323,2025,6,Q2,Jun,Garden Animal Moulds,1,1,369276
INV-03327,2025,6,Q2,Jun,Silparan Kota,4,0,369276
INV-03327,2025,6,Q2,Jun,Molding Pati,1,0,369276
INV-03327,2025,6,Q2,Jun,Kanu Moulds,1,0,369276
INV-03348,2025,6,Q2,Jun,Garden Animal Moulds,1,1,369276
INV-03348,2025,6,Q2,Jun,Interlock,2,1,369276
INV-03348,2025,6,Q2,Jun,Flower Pots,5,0,369276
INV-03339,2025,6,Q2,Jun,Kalugal Moulds,1,0,369276
INV-03325,2025,6,Q2,Jun,Loover,1,0,369276
INV-03325,2025,6,Q2,Jun,Interlock,3,1,369276
INV-03333,2025,6,Q2,Jun,Loover,1,0,369276
INV-03345,2025,6,Q2,Jun,Chemical Proof Tanks,1,0,369276
INV-03345,2025,6,Q2,Jun,Bathik Tanks,1,0,369276
INV-03334,2025,6,Q2,Jun,Interlock,2,1,369276
INV-03334,2025,6,Q2,Jun,Roofing Sheets,1,0,369276
INV-03334,2025,6,Q2,Jun,Loover,1,0,369276
INV-03353,2025,6,Q2,Jun,Slab Moulds,1,0,369276
INV-03353,2025,6,Q2,Jun,Silparan Kota,1,0,369276
INV-03353,2025,6,Q2,Jun,Kalugal Moulds,1,0,369276
INV-03321,2025,6,Q2,Jun,Interlock,1,1,369276
INV-03321,2025,6,Q2,Jun,Flower Pots,20,0,369276
INV-03352,2025,6,Q2,Jun,Silparan Kota,2,0,369276
INV-03352,2025,6,Q2,Jun,Molding Pati,1,0,369276
INV-03318,2025,6,Q2,Jun,Bathik Tanks,1,0,369276
INV-03318,2025,6,Q2,Jun,Water Proof Tanks,1,0,369276
INV-03318,2025,6,Q2,Jun,Interlock,2,1,369276
INV-03343,2025,6,Q2,Jun,Bathik Tanks,1,0,369276
INV-03343,2025,6,Q2,Jun,Water Proof Tanks,1,0,369276
INV-03343,2025,6,Q2,Jun,Chemical Proof Tanks,1,0,369276
INV-03351,2025,6,Q2,Jun,Kanu Moulds,4,0,369276
INV-03351,2025,6,Q2,Jun,Silparan Kota,2,0,369276
INV-03351,2025,6,Q2,Jun,Kalugal Moulds,1,0,369276
INV-03330,2025,6,Q2,Jun,Doors,1,0,369276
INV-03341,2025,6,Q2,Jun,Silparan Kota,4,0,369276
INV-03341,2025,6,Q2,Jun,Molding Pati,2,0,369276
INV-03346,2025,6,Q2,Jun,Roofing Sheets,1,0,369276
INV-03346,2025,6,Q2,Jun,Interlock,1,1,369276
INV-03346,2025,6,Q2,Jun,Doors,1,0,369276
INV-03346,2025,6,Q2,Jun,Loover,1,0,369276
INV-03347,2025,6,Q2,Jun,Doors,1,0,369276
INV-03329,2025,6,Q2,Jun,Water Proof Tanks,1,0,369276
INV-03331,2025,6,Q2,Jun,Tables and Benches,1,0,369276
INV-03335,2025,6,Q2,Jun,Slab Moulds,1,0,369276
INV-03324,2025,6,Q2,Jun,Doors,1,0,369276
INV-03324,2025,6,Q2,Jun,Roofing Sheets,1,0,369276
INV-03342,2025,6,Q2,Jun,Loover,1,0,369276
INV-03344,2025,6,Q2,Jun,Tables and Benches,1,0,369276
INV-03344,2025,6,Q2,Jun,Garden Animal Moulds,2,1,369276
INV-03344,2025,6,Q2,Jun,Flower Pots,23,0,369276
INV-03344,2025,6,Q2,Jun,Interlock,3,1,369276
INV-03349,2025,6,Q2,Jun,Bathik Tanks,1,0,369276
INV-03349,2025,6,Q2,Jun,Water Proof Tanks,1,0,369276
INV-03319,2025,6,Q2,Jun,Slab Moulds,1,0,369276
INV-03319,2025,6,Q2,Jun,Kalugal Moulds,1,0,369276
INV-03361,2025,7,Q3,Jul,Doors,1,0,617440
INV-03361,2025,7,Q3,Jul,Interlock,2,0,617440
INV-03401,2025,7,Q3,Jul,Water Proof Tanks,1,0,617440
INV-03365,2025,7,Q3,Jul,Doors,1,0,617440
INV-03365,2025,7,Q3,Jul,Interlock,1,0,617440
INV-03367,2025,7,Q3,Jul,Bathik Tanks,1,0,617440
INV-03407,2025,7,Q3,Jul,Water Proof Tanks,1,0,617440
INV-03407,2025,7,Q3,Jul,Bathik Tanks,1,0,617440
INV-03355,2025,7,Q3,Jul,Silparan Kota,1,0,617440
INV-03355,2025,7,Q3,Jul,Molding Pati,3,0,617440
INV-03368,2025,7,Q3,Jul,Roofing Sheets,1,0,617440
INV-03368,2025,7,Q3,Jul,Interlock,1,0,617440
INV-03393,2025,7,Q3,Jul,Chemical Proof Tanks,1,0,617440
INV-03376,2025,7,Q3,Jul,Doors,1,0,617440
INV-03376,2025,7,Q3,Jul,Interlock,1,0,617440
INV-03380,2025,7,Q3,Jul,Molding Pati,2,0,617440
INV-03390,2025,7,Q3,Jul,Beeralu Moulds,1,0,617440
INV-03390,2025,7,Q3,Jul,Kanu Moulds,1,0,617440
INV-03399,2025,7,Q3,Jul,Temple Items,1,1,617440
INV-03399,2025,7,Q3,Jul,Garden Animal Moulds,1,0,617440
INV-03411,2025,7,Q3,Jul,Slab Moulds,1,0,617440
INV-03411,2025,7,Q3,Jul,Kanu Moulds,1,0,617440
INV-03420,2025,7,Q3,Jul,Interlock,1,0,617440
INV-03383,2025,7,Q3,Jul,Garden Animal Moulds,1,0,617440
INV-03383,2025,7,Q3,Jul,Temple Items,1,1,617440
INV-03370,2025,7,Q3,Jul,Flower Pots,2,0,617440
INV-03370,2025,7,Q3,Jul,Temple Items,1,1,617440
INV-03370,2025,7,Q3,Jul,Garden Animal Moulds,1,0,617440
INV-03419,2025,7,Q3,Jul,Temple Items,1,1,617440
INV-03374,2025,7,Q3,Jul,Flower Pots,10,0,617440
INV-03374,2025,7,Q3,Jul,Garden Animal Moulds,1,0,617440
INV-03404,2025,7,Q3,Jul,Molding Pati,1,0,617440
INV-03408,2025,7,Q3,Jul,Garden Animal Moulds,1,0,617440
INV-03408,2025,7,Q3,Jul,Tables and Benches,1,0,617440
INV-03408,2025,7,Q3,Jul,Interlock,1,0,617440
INV-03422,2025,7,Q3,Jul,Tables and Benches,1,0,617440
INV-03360,2025,7,Q3,Jul,Interlock,1,0,617440
INV-03360,2025,7,Q3,Jul,Loover,1,0,617440
INV-03409,2025,7,Q3,Jul,Temple Items,1,1,617440
INV-03409,2025,7,Q3,Jul,Flower Pots,1,0,617440
INV-03417,2025,7,Q3,Jul,Silparan Kota,1,0,617440
INV-03417,2025,7,Q3,Jul,Kalugal Moulds,1,0,617440
INV-03400,2025,7,Q3,Jul,Garden Animal Moulds,1,0,617440
INV-03400,2025,7,Q3,Jul,Temple Items,1,1,617440
INV-03356,2025,7,Q3,Jul,Roofing Sheets,1,0,617440
INV-03356,2025,7,Q3,Jul,Interlock,2,0,617440
INV-03356,2025,7,Q3,Jul,Doors,1,0,617440
INV-03416,2025,7,Q3,Jul,Doors,1,0,617440
INV-03416,2025,7,Q3,Jul,Interlock,1,0,617440
INV-03416,2025,7,Q3,Jul,Slab Moulds,2,0,617440
INV-03364,2025,7,Q3,Jul,Loover,1,0,617440
INV-03381,2025,7,Q3,Jul,Kanu Moulds,1,0,617440
